HIP,RAhms,DEdms,Vmag,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA.icrs,_DE.icrs,x,y,z,adjusted_brightness
17579,03 45 54.46,+24 33 16.6,5.76,56.47693278,24.55462128,8.43,19.44,-45.36,0.89,-0.036,,56.47698473,24.55451103,194.25748628141747,293.2342969185148,160.70305851130138,5.760000228881836
17584,03 45 59.25,+45 40 55.0,5.66,56.49685459,45.68194432,3.14,17.51,-18.44,0.78,-0.08,,56.49691551,45.6818995,400.3751880540406,604.8292477712389,742.815484709913,5.659999847412109
17585,03 46 00.82,+67 12 06.8,5.79,56.50339866,67.20188088,18.06,82.08,-113.37,0.62,0.347,,56.50391351,67.20160533,38.60160368680746,58.32821831108206,166.40728732400896,5.789999961853027
17587,03 46 02.33,+63 20 42.2,4.78,56.50971937,63.34506772,4.08,-0.94,-8.41,0.66,0.747,,56.50971428,63.34504728,197.79296087242085,298.942610009422,714.1033665685966,4.78000020980835
17593,03 46 08.50,-12 06 06.2,4.43,56.53542672,-12.1017353,6.56,55.59,60.03,0.8,1.604,,56.53556491,-12.10158939,268.14207662736845,405.6630852831819,-102.45880569009772,4.429999828338623
17595,03 46 09.36,+06 48 13.2,5.91,56.5390162,6.80365522,9.68,-1.82,-55.42,0.83,0.992,,56.53901175,6.80352052,184.3807674631585,278.98135902746577,39.89711582285435,5.909999847412109
17608,03 46 19.56,+23 56 54.5,4.14,56.58150135,23.94846207,9.08,21.17,-42.67,1.04,-0.051,,56.58155765,23.94835836,180.71338559279036,273.8737739875172,145.73596768027292,4.139999866485597
17618,03 46 27.42,-29 20 17.4,5.91,56.61426555,-29.33816606,9.9,7.18,3.8,0.72,0.11,,56.61428557,-29.33815682,158.99773050805504,241.26326105619756,-157.941768372222,5.909999847412109
17651,03 46 50.99,-23 14 54.4,4.22,56.71245432,-23.248438,55.79,-159.86,-528.54,0.69,0.434,,56.71203143,-23.24972265,29.575252642110993,45.04536084090545,-22.598303200636327,4.21999979019165
17678,03 47 14.23,-74 14 21.3,3.26,56.80929799,-74.23924251,15.23,51.07,115.27,0.53,1.59,P,56.80975497,-74.23896234,32.768564878610135,50.0933442776102,-205.51107825867595,3.259999990463257
17702,03 47 29.06,+24 06 18.9,2.85,56.87110065,24.10524193,8.87,19.35,-43.11,0.99,-0.086,,56.87115217,24.10513715,183.34870798157795,280.946308550436,150.10484644431529,2.849999904632568
17717,03 47 39.62,-23 52 29.3,5.24,56.91508473,-23.87479582,11.98,48.02,49.01,0.72,0.075,,56.91521237,-23.8746767,137.60694489074348,211.21014588761648,-102.48908273897776,5.239999771118164
17738,03 47 56.02,-30 10 02.4,5.52,56.98342907,-30.16732063,11.55,26.2,-231.06,0.65,0.973,,56.98350273,-30.16788223,133.41305460614086,205.30797076942912,-140.4110565444646,5.519999980926514
17771,03 48 16.25,+11 08 36.1,5.08,57.06771677,11.14336637,5.77,28.25,-29.82,0.97,-0.125,,57.06778675,11.14329389,301.3652546332467,465.26457735302097,109.19279517499965,5.079999923706055
17776,03 48 20.80,+23 25 16.9,5.44,57.08668426,23.42136355,9.64,19.14,-46.8,0.91,-0.067,,57.08673496,23.4212498,168.6135787973925,260.5039643831902,134.42089472969238,5.440000057220459
17798,03 48 35.72,-20 54 10.6,5.81,57.14884582,-20.90293608,3.93,-29.81,-16.7,0.73,1.602,,57.14876826,-20.90297667,425.21417372411855,658.5110118591998,-271.39237194937243,5.809999942779542
17797,03 48 35.82,-37 37 12.5,4.3,57.14926223,-37.62012878,20.23,75.83,-10.69,0.83,-0.038,,57.14949492,-37.62015476,70.3776160501282,108.99254444597334,-95.58196743936116,4.300000190734863
17805,03 48 38.92,+00 13 40.3,5.91,57.16215134,0.22787124,6.58,65.55,-6.01,0.88,1.224,,57.16231066,0.22785663,268.6571202177449,416.2703348712704,1.970326257831028,5.909999847412109
17846,03 49 08.12,+43 57 46.9,5.95,57.283845,43.96302293,14.43,-7.03,29.53,0.96,0.279,P,57.28382126,43.9630947,87.88881660742751,136.8159702100656,156.83108382601924,5.949999809265137
17847,03 49 09.73,+24 03 12.7,3.62,57.29054669,24.05352412,8.57,17.77,-44.7,1.03,-0.07,,57.29059399,24.05341547,187.70884268157076,292.28042837107773,155.04588415158233,3.619999885559082
17851,03 49 11.20,+24 08 12.6,5.05,57.29668368,24.13682565,8.42,18.71,-46.74,0.86,-0.082,,57.29673351,24.13671205,190.8968439792876,297.31434481555164,158.32186109828228,5.050000190734864
17854,03 49 13.70,+70 52 16.3,5.4,57.30708659,70.87120237,10.02,20.91,-62.7,0.54,0.096,,57.30724168,70.87104997,57.58644705353756,89.72450732568753,307.3848925188926,5.400000095367432
17874,03 49 27.28,-36 12 00.4,4.17,57.36367035,-36.2001125,15.54,-49.42,-56.63,0.58,0.927,,57.3635215,-36.20025014,91.76067372964424,143.28190357949126,-122.71279907428575,4.170000076293945
17884,03 49 31.29,+65 31 33.6,4.39,57.38035594,65.52600645,3.38,-2.5,-13.98,0.63,1.87,,57.38034127,65.52597247,215.3930521338718,336.54670286769965,877.8363342878331,4.389999866485597
17886,03 49 32.70,+33 05 29.0,5.14,57.3862602,33.09138142,10.96,-18.15,0.3,0.81,0.057,,57.38620754,33.09138215,134.31198573403591,209.90679858914666,162.39798577144182,5.139999866485596
17891,03 49 36.62,+63 17 49.6,5.82,57.40258833,63.29710438,14.11,-17.8,-56.65,0.64,0.189,,57.40249205,63.29696669,55.93225546142731,87.46751880779733,206.40091693779246,5.820000171661377
17932,03 50 04.45,+44 58 04.5,5.65,57.5185476,44.96792105,9.41,-37.8,-26.82,0.85,0.779,,57.51841774,44.96785586,131.62908835246486,206.7639084643621,244.83283541124493,5.650000095367432
17954,03 50 18.91,+25 34 46.7,5.24,57.57881165,25.57964862,16.96,36.37,-117.95,0.82,0.231,,57.57890965,25.57936194,92.95424269370783,146.35267817149594,82.99261522420085,5.239999771118164
17959,03 50 21.48,+71 19 56.5,4.59,57.58948256,71.33236777,9.73,18.27,-42.0,0.55,0.064,,57.5896213,71.33226569,57.47915136822142,90.53597200414578,317.41988638393326,4.590000152587891
18081,03 51 53.72,+34 21 32.9,5.78,57.97381828,34.3591292,3.15,4.28,-4.22,0.84,-0.036,,57.97383088,34.35911894,453.064037207372,724.3177329851939,584.0868562153657,5.78000020980835
18089,03 52 00.22,+06 32 05.7,5.66,58.00093529,6.53491424,4.63,7.6,-2.8,1.49,0.046,,58.00095388,6.53490743,370.6843331523183,593.2400572721783,80.13311179287794,5.659999847412109
18141,03 52 41.65,-05 21 40.5,5.48,58.17355849,-5.36124167,6.49,3.24,-7.1,0.91,-0.09,,58.1735664,-5.36125893,264.0252648969453,425.3904128301708,-40.62344036041184,5.480000019073486
18170,03 53 09.96,+17 19 37.8,5.97,58.29149356,17.32715595,24.14,143.97,-29.93,0.9,0.354,,58.29186012,17.3270832,67.75858488288178,109.67410214001633,40.22028995692419,5.9699997901916495
18199,03 53 33.30,-46 53 36.9,5.93,58.38876601,-46.8935886,9.06,17.65,-35.18,0.56,1.22,,58.38882879,-46.89367411,133.11421804602273,216.2789084568711,-254.90567978643284,5.929999828338623
18212,03 53 38.67,+48 39 02.0,5.76,58.41112532,48.65056848,7.58,37.72,-30.08,0.78,1.04,,58.41126409,48.65049537,148.8340064041174,242.03151224529577,322.8579710734601,5.760000228881836
18213,03 53 38.92,-34 43 56.3,5.11,58.41218403,-34.73229529,9.19,31.99,-0.81,0.56,-0.133,,58.41227864,-34.73229726,155.35982307346183,252.65398652132447,-194.5895403282988,5.110000133514404
18216,03 53 42.68,-24 36 44.0,4.64,58.42784574,-24.61221253,8.46,30.93,-7.18,0.75,-0.136,,58.42792843,-24.61222998,185.17842362077087,301.3311281799089,-152.96263194420504,4.639999866485596
18217,03 53 43.19,+57 58 31.3,5.8,58.42996876,57.97536931,19.14,85.08,-93.81,0.69,0.182,,58.43035872,57.9751413,47.28619824702914,76.95274620676302,144.40406132763394,5.800000190734863
18246,03 54 07.92,+31 53 01.2,2.84,58.53299363,31.88365776,3.32,4.41,-9.15,0.75,0.271,,58.53300625,31.88363552,435.2376160002975,711.1623235492627,518.65059074415,2.839999914169311
18255,03 54 17.49,-02 57 17.0,4.46,58.57286091,-2.95473348,9.46,26.42,1.49,0.86,0.672,,58.57292521,-2.95472986,179.6538761164001,294.00721610180705,-6.286536710679085,4.460000038146973
18262,03 54 23.18,-40 21 25.3,5.7,58.59657689,-40.357029,6.32,-22.06,8.3,0.57,0.599,,58.59650653,-40.35700883,206.96605715666527,339.01936997692917,-329.0958049577576,5.699999809265137
18339,03 55 16.17,-12 05 56.6,5.99,58.81739077,-12.09905104,20.41,-76.94,-22.14,0.84,0.323,P,58.81719951,-12.09910485,80.92314902870486,133.7114939374434,-32.93866884952865,5.989999771118165
18396,03 55 58.16,+47 52 17.3,5.39,58.99232459,47.87147012,3.86,17.57,-20.62,0.76,-0.073,,58.99238825,47.87142,291.8480443320956,485.5695265325259,626.3608274304338,5.389999866485596
18434,03 56 28.69,+35 04 51.3,5.49,59.11953366,35.0809084,3.36,2.56,-3.96,0.76,-0.058,,59.11954126,35.08089877,407.5120826044949,681.4303957827198,557.6275983731717,5.489999771118164
18453,03 56 36.44,+50 41 44.5,5.28,59.15181574,50.69569169,24.51,94.13,-127.9,0.85,0.425,,59.15217692,50.69538082,43.20134703841705,72.33261014236855,102.91978334120724,5.2800002098083505
18471,03 56 52.03,+22 28 41.7,5.62,59.21680322,22.47825021,22.31,69.43,-114.82,0.92,0.345,,59.21698585,22.47797113,69.10259764789913,115.99796588044948,55.867530471337226,5.619999885559082
18488,03 57 08.29,+61 06 32.1,4.99,59.28455287,61.10891703,1.76,-3.4,-14.06,0.74,1.435,,59.28453577,61.10888286,457.1018494637607,769.3743305594934,1621.7383673308157,4.989999771118164
18505,03 57 25.44,+63 04 20.1,4.95,59.3559814,63.07224944,9.65,7.58,6.01,0.66,-0.074,,59.35602208,63.07226405,77.97890670487894,131.6243294576736,301.19641096510486,4.949999809265137
18532,03 57 51.22,+40 00 37.0,2.9,59.46342138,40.01027315,6.06,12.61,-24.06,0.82,-0.199,,59.4634614,40.01021467,209.3499459221543,354.88732959901324,345.863954266456,2.9000000953674316
18543,03 58 01.73,-13 30 29.7,2.97,59.50720862,-13.50824471,14.75,60.51,-111.34,0.75,1.588,,59.50735988,-13.50851533,109.49569776944132,185.94029680665759,-47.805752856039575,2.970000028610229
18597,03 58 44.74,-61 24 00.5,4.56,59.68640623,-61.40015059,6.15,9.79,-14.39,0.46,1.59,,59.68645594,-61.40018557,131.34144656766148,224.64167243993865,-461.81351233378103,4.55999994277954
18606,03 58 52.42,-05 28 10.3,5.85,59.71842188,-5.46952376,22.88,-46.75,-174.03,0.75,1.001,,59.71830773,-5.46994675,71.6223348866779,122.65742768394982,-11.25459269744084,5.849999904632568
18614,03 58 57.90,+35 47 27.7,3.98,59.74124892,35.79102701,1.84,1.92,2.3,0.7,0.016,,59.74125467,35.7910326,724.1912542065893,1241.35558666081,1036.1673451822294,3.9800000190734863
18647,03 59 30.13,-12 34 27.6,5.61,59.87555244,-12.57433214,3.66,-1.4,-38.11,0.9,1.479,,59.87554895,-12.57442477,438.17072444846696,755.1410302949644,-176.44656105626473,5.610000133514404
18673,03 59 55.48,-24 00 58.5,4.62,59.98115045,-24.01625677,9.85,11.41,17.08,0.68,-0.121,P,59.98118081,-24.01621526,151.2806920239428,261.8270518833674,-134.52961405751867,4.619999885559081
18723,04 00 40.62,-30 29 26.6,5.93,60.1692644,-30.49070974,9.09,47.49,5.15,0.64,0.036,,60.16939835,-30.49069722,155.25695132463167,270.7568650093357,-176.65128770524564,5.929999828338623
18724,04 00 40.82,+12 29 25.4,3.41,60.17008591,12.49037571,8.81,-8.15,-11.98,0.99,-0.099,,60.17006562,12.49034659,179.7085235900372,313.4091971805362,80.02942225096866,3.4100000858306885
18735,04 00 48.69,+18 11 38.6,5.89,60.20285787,18.19406866,21.99,129.49,-28.27,0.81,0.319,,60.20318917,18.19399995,69.986390625993,122.21734683116257,46.28879194053099,5.889999866485597
18744,04 00 53.81,-62 09 33.7,4.48,60.2241876,-62.15936923,6.65,1.8,34.95,0.48,1.5,,60.22419697,-62.15928428,114.89007615584762,200.80606974562397,-432.2016767343707,4.480000019073486
18772,04 01 18.07,-61 04 44.6,4.97,60.32529605,-61.07905148,9.85,66.66,94.51,0.45,1.386,,60.32563108,-61.07882177,79.63482433241569,139.7580204038373,-289.2463663073219,4.96999979019165
18788,04 01 32.03,-01 32 58.7,5.28,60.38347446,-1.54962625,7.2,27.96,-13.79,0.83,-0.133,,60.38354244,-1.54965977,223.75264525448358,393.61124819070017,-3.558925464667693,5.28000020980835
18805,04 01 46.13,+09 59 52.9,5.67,60.44222088,9.99801393,5.77,5.59,1.13,0.78,0.005,,60.44223468,9.99801668,274.47832395863304,483.99907150275095,98.09056335403022,5.670000076293945
18859,04 02 36.66,-00 16 05.9,5.38,60.65273634,-0.26831052,52.0,151.2,-252.03,0.75,0.516,,60.65310384,-0.26892309,30.72525420194882,54.646116160994794,0.2935754275672348,5.380000114440918
18907,04 03 09.38,+05 59 21.5,3.91,60.78907003,5.98930909,25.24,5.52,-1.63,0.87,0.032,,60.78908352,5.98930513,62.68939055844349,112.11928930685814,13.476926748158121,3.9100000858306885
18957,04 03 44.60,+05 26 08.3,5.32,60.93584928,5.43563754,3.12,1.23,-5.4,0.96,-0.08,,60.93585228,5.43562441,505.3045550279047,909.1907283019631,98.97814934231063,5.320000171661376
18975,04 03 56.51,+08 11 49.9,5.45,60.98543787,8.19720135,27.8,168.35,27.98,0.95,0.371,,60.98585128,8.19726936,56.29669752022428,101.5011686284167,16.719868285753265,5.449999809265138
18993,04 04 09.79,+02 49 38.1,5.36,61.04078184,2.82725258,28.87,149.52,-125.67,0.82,0.505,,61.0411457,2.82694713,54.607816501237316,98.68073130626018,5.569755420534569,5.360000133514405
19009,04 04 21.67,+24 06 21.7,5.46,61.09030699,24.1060264,3.42,-0.31,-13.82,0.9,0.813,,61.09030616,24.10599281,420.62702988389987,761.659491045466,389.31881160123146,5.460000038146973
19011,04 04 22.71,-12 47 32.4,5.62,61.09461008,-12.79233884,8.12,15.85,17.95,0.84,1.062,,61.09464958,-12.79229521,190.35924785261486,344.7587367275851,-78.03348479432843,5.619999885559082
19018,04 04 27.16,+59 09 19.8,5.0,61.11318196,59.15550819,1.88,-1.79,-0.38,0.66,0.495,,61.11317347,59.15550727,429.4884899855073,778.4398074769987,1488.782957531832,5.0
19038,04 04 41.66,+22 04 55.4,4.36,61.17357446,22.0820679,18.04,91.73,-58.52,0.84,1.064,,61.17381506,22.08192566,80.73914708264523,146.70370322785755,67.9348664866361,4.360000133514404
19076,04 05 20.15,+22 00 33.2,5.9,61.33395641,22.00922152,59.79,172.61,-130.08,0.84,0.62,,61.33440892,22.00890535,24.249320656612756,44.35467920613175,20.43324929260257,5.900000095367432
19095,04 05 37.30,-27 39 07.3,5.59,61.40543294,-27.65203636,23.16,200.52,94.21,0.68,0.324,,61.40598316,-27.65180738,60.37033587613937,110.75194005222951,-62.47230372931014,5.590000152587891
19129,04 06 03.17,+68 40 47.9,5.88,61.51320978,68.67996526,5.23,7.29,3.0,0.62,1.543,,61.51325851,68.67997255,108.09127196113464,199.1888477819803,580.6690760522062,5.880000114440918
19167,04 06 35.06,+50 21 04.9,4.25,61.64606374,50.35135022,9.41,-13.03,-36.37,0.84,-0.011,,61.64601411,50.35126182,104.98299526315871,194.53580484913573,266.74901944851536,4.25
19171,04 06 36.40,+27 36 00.1,5.18,61.6516583,27.60002519,6.6,22.13,-50.18,0.85,-0.124,P,61.651719,27.59990322,207.84803968385788,385.2368175331261,228.8403783261652,5.179999828338623
19205,04 07 00.52,+29 00 04.6,5.21,61.75215574,29.00128762,36.26,-94.03,4.9,1.0,0.359,,61.75189443,29.00129953,37.21582874918136,69.26830780273413,43.589162215991465,5.210000038146973
19284,04 07 59.41,+17 20 23.7,5.89,61.99754752,17.33992101,9.46,7.66,-10.06,1.06,1.497,,61.99756702,17.33989656,154.44399328085515,290.4368423543563,102.70721693284369,5.889999866485597
19335,04 08 36.49,+38 02 24.8,5.52,62.15206221,38.04022796,46.87,163.93,-203.52,0.77,0.52,,62.15256811,38.03973329,25.58888168859427,48.435319567212446,42.86023821709442,5.519999980926514
19343,04 08 39.67,+47 42 45.3,3.96,62.16530527,47.71259359,5.89,20.19,-33.26,0.72,-0.025,,62.1653782,47.71251275,173.88628530447764,329.3209761652345,409.4531779800015,3.9600000381469727
19376,04 09 01.56,+13 23 53.9,5.94,62.25650273,13.39829829,7.32,14.76,-7.3,0.92,0.052,,62.25653961,13.39828055,201.6764641948594,383.4294649441535,103.19731720981883,5.940000057220459
19388,04 09 09.90,+19 36 33.5,5.51,62.29125233,19.60929366,11.21,107.44,-31.64,0.87,1.077,,62.29152955,19.60921676,127.37845050017161,242.53019539586646,97.5977596526936,5.510000228881836
19398,04 09 17.84,-16 23 09.2,5.45,62.32431793,-16.38587725,4.49,-1.08,0.99,0.78,-0.147,,62.32431519,-16.38587484,324.78421070622534,619.2616343523752,-195.42359625036374,5.449999809265137
19454,04 10 00.22,+86 37 34.9,5.84,62.5009327,86.62635165,24.44,142.7,-87.62,0.55,0.393,,62.50682624,86.62613867,3.6243791660233375,6.962639571538639,133.1567257106848,5.840000152587891
19461,04 10 02.79,+80 41 55.2,5.1,62.51160698,80.69867409,9.44,-11.57,3.0,0.86,0.589,,62.51143299,80.69868138,25.762929868981907,49.51465364533502,340.79846586492835,5.099999904632569
19483,04 10 22.52,-06 55 25.8,5.44,62.59383269,-6.92382327,8.65,3.44,-11.99,0.82,0.941,,62.59384111,-6.92385241,172.79509716017392,333.2677392784345,-33.34620825254109,5.440000057220459
19511,04 10 47.74,-08 49 11.4,5.7,62.69890202,-8.81982097,10.06,48.06,2.84,0.9,1.057,,62.69902023,-8.81981407,147.46784598181276,285.700463048193,-40.50365075412247,5.699999809265138
19513,04 10 49.88,+26 28 51.7,5.39,62.70783742,26.48103948,16.72,-30.81,-36.1,0.93,0.352,P,62.70775376,26.48095174,80.02213173440344,155.0920619739323,86.94011902769334,5.389999866485596
19515,04 10 50.43,-41 59 37.5,4.93,62.71013758,-41.99374121,18.61,199.09,69.1,0.59,0.334,,62.71078866,-41.99357326,61.520190831842605,119.24488452829631,-112.61472004728195,4.929999828338623
19525,04 10 59.02,+33 35 12.5,5.75,62.74592506,33.5868138,5.95,-1.52,-8.91,0.8,1.412,,62.74592063,33.58679214,209.01478594404978,405.75624196041673,303.09767365235,5.75
19554,04 11 20.20,+05 31 22.9,5.71,62.83414887,5.52303505,25.89,146.86,5.0,0.95,0.36,,62.83450749,5.5230472,57.222873007155684,111.50717539640542,12.119016287215457,5.710000038146973
19571,04 11 36.18,-20 21 22.6,5.8,62.90073099,-20.35627812,13.06,45.73,49.83,0.72,0.165,,62.90084954,-20.35615701,107.09118726457422,209.2812848248112,-83.91388326889205,5.800000190734863
19587,04 11 51.93,-06 50 16.0,4.04,62.96638834,-6.8377787,25.98,11.92,81.28,1.04,0.327,P,62.96641752,-6.83758114,56.80152208172556,111.31771424041277,-11.290282100412213,4.039999961853027
19719,04 13 33.11,+07 42 57.7,5.29,63.38794242,7.7160341,27.04,-3.99,4.45,0.9,0.366,,63.38793263,7.71604492,53.51646006805685,106.81382484794817,16.18708039768129,5.289999961853027
19740,04 13 56.39,+09 15 50.0,4.84,63.48496228,9.26389844,8.78,-9.42,-30.6,1.39,0.799,,63.48493908,9.26382406,163.59782728159064,327.9108692274816,59.772293240630994,4.840000152587891
19747,04 14 00.08,-42 17 37.9,3.85,63.5003388,-42.29387294,27.85,41.89,-203.65,0.51,1.085,,63.50047645,-42.29436792,38.99271692668544,78.20843047255859,-77.87833775295069,3.849999904632568
19777,04 14 23.69,-10 15 21.2,4.87,63.59872149,-10.2558889,15.8,-7.61,-162.11,0.95,1.156,,63.59870269,-10.25628292,90.42177980925186,182.1431839019727,-34.920832164007194,4.869999885559083
19780,04 14 25.43,-62 28 26.3,3.33,63.60596306,-62.47397888,19.98,41.64,49.72,0.45,0.915,,63.60618205,-62.47385803,34.58074145587073,69.68064558691833,-143.42593553555733,3.3299999237060547
19799,04 14 36.24,+10 00 41.2,5.22,63.65099178,10.01143911,6.88,-6.57,-13.44,1.03,-0.085,,63.65097556,10.01140644,207.10448852287203,418.14342030096077,82.37417278969895,5.21999979019165
19805,04 14 48.55,-62 11 31.4,5.45,63.7022883,-62.19204942,12.21,-2.96,97.94,0.48,1.106,,63.70227288,-62.19181137,55.88257952065089,113.0811940365556,-235.32046027441416,5.449999809265137
19811,04 14 53.31,+40 29 01.4,4.67,63.72212566,40.48372394,5.2,9.72,-21.58,1.05,1.007,,63.72215672,40.48367149,211.10531116073813,427.5547164379409,407.0185318419731,4.670000076293945
19812,04 14 53.86,+48 24 33.7,4.12,63.72440722,48.40937312,4.51,5.04,-17.35,0.76,0.935,,63.72442567,48.40933095,212.41234779235228,430.2452257688357,540.6153532408996,4.119999885559082
19849,04 15 17.64,-07 38 40.4,4.43,63.8234923,-7.64455846,198.24,-2239.33,-3419.86,0.84,0.82,,63.81800057,-7.65287058,7.209801313768435,14.667434004963681,-1.82036565905933,4.429999828338623
19860,04 15 32.05,+08 53 32.7,4.27,63.88352173,8.89240989,7.5,20.39,-21.75,1.13,-0.054,,63.88357189,8.89235703,189.0391802841542,385.59657849669617,67.19061006009274,4.269999980926515
19893,04 16 01.49,-51 29 13.5,4.26,64.00621426,-51.48709578,49.26,100.57,184.23,0.5,0.312,P,64.00660681,-51.486648,18.444224489330182,37.82666652943631,-51.075185465167856,4.260000228881836
19921,04 16 29.08,-59 18 06.3,4.44,64.12118133,-59.30174841,54.84,-47.99,-167.81,0.5,1.078,,64.12095285,-59.30215628,13.480231039027371,27.787561069730543,-50.79292574996739,4.440000057220459
19949,04 16 43.11,+53 36 42.5,5.2,64.17960437,53.61180318,9.24,-16.99,-1.68,0.75,0.052,,64.17953476,53.6117991,91.1643108655303,188.41141710629134,284.02082182927694,5.199999809265137
19968,04 16 53.55,+61 51 00.1,5.69,64.22311681,61.85004125,7.97,6.07,-21.36,0.69,-0.116,,64.22314808,61.84998933,83.91835189985699,173.77240160569758,360.65161032330747,5.69000005722046
